ticker,location,corporate_viability,avg_roe,avg_rotc,avg_npm,avg_current_ratio,avg_debt_ebit,avg_div_payout_ratio,avg_eps_reps
SCX,MA,0.00E+00,0.025988014,0.022613171,0.013622624,4.59682086,37.21644016,2.724755124,0.00748202
AUTO,CT,0.00E+00,-0.066344099,-0.061658795,-0.016844004,2.595799648,2.574190381,0,0.003314235
AWI,PA,0.00E+00,0.359526841,0.117089398,0.13151257,2.255116719,6.303374905,8.506563449,0.437421059
CSII,MN,0.00E+00,-0.465160959,-0.323283081,-0.192036666,3.31521604,-0.885964251,0,0.093468821
LOCM,CA,0.00E+00,-0.320138033,-0.248080376,-0.068795288,0.911445922,-0.907299045,0,0.099669116
SONO,WA,0.00E+00,-0.085442526,-0.063024659,-0.010093568,1.572220206,-11.98735308,0,0.058375954
ALKS,Unknown,0.00E+00,-0.097993477,-0.076222704,-0.167579561,4.109575257,-3.716385679,0,0.14561111
DISH,CO,0.00E+00,0.779370207,0.17741645,0.116672293,1.442335113,7.958108936,0.24613593,-0.268493848
FEYE,CA,0.00E+00,-6.812801484,-2.093915721,-0.440743675,1.446184795,-0.330791645,0,0.347594467
GPN,GA,0.00E+00,0.242386087,0.131524025,0.14763861,1.30188117,5.304541364,0.023975471,0.284054499
PFPT,CA,0.00E+00,-0.63848641,-0.065948609,-0.237270089,1.513479978,-2.570003059,0,0.165216851
ASPN,CO,0.00E+00,0.018952378,-0.330400774,-0.338801501,2.708223333,-0.727887323,0,0.088472623
BLK,NY,0.00E+00,0.102856805,0.084027715,0.307785163,1.090348487,2.300967843,0.451602049,0.426858187
DHR,DC,0.00E+00,0.125788096,0.096949473,0.162831565,1.558773472,2.827310041,0.086414387,0.140111377
DOW,Unknown,0.00E+00,0.16257167,0.091832279,0.075254664,1.834090532,9.810046807,1.490529407,0.125288273
EFOI,OH,0.00E+00,-3.154804903,-1.202693198,-0.325931346,1.348754823,-0.366325474,0,0.073914324
REN,CO,0.00E+00,1.04223721,-0.188739162,-0.530799337,1.107267238,-16.28233678,0,0.169900533
RLGY,NJ,0.00E+00,0.064945987,0.010495936,0.005752127,0.762627576,134.8375119,0.062691331,-0.023813895
WAT,MA,0.00E+00,0.359893802,0.202096337,0.26419335,4.895251897,2.344426477,0,0.112726022
AEE,MO,0.00E+00,0.122933186,0.060313975,0.141055151,0.986256276,8.840476653,0.864956187,0.214141048
BBGI,FL,0.00E+00,0.145059123,0.06148121,0.148412086,2.681126656,128.5247736,0.133918445,0.059309897
COG,TX,0.00E+00,0.029696503,0.022117994,0.006865296,1.308329852,6.17842182,0.266487313,0.052358733
HDSN,NY,0.00E+00,-0.0236609,0.019637999,0.014367382,3.267324238,1.889649201,0,-0.344744467
INFN,CA,0.00E+00,-0.038278799,-0.032571207,-0.033536175,3.373264121,-4.577841746,0,0.042455751
JCG,NY,0.00E+00,0.145770677,-0.408226041,-0.124027255,1.178122868,-7.306597614,0.305849405,0.505112185
KR,OH,0.00E+00,0.372602677,0.127631918,0.021268171,0.820388773,6.20659211,0.508680448,0.123211061
ROST,CA,0.00E+00,0.646539222,0.5756668,0.140023658,1.644969323,0.18961628,0.195363376,0.656328938
BCR,NJ,0.00E+00,0.35672527,0.21957571,0.216874037,3.076002219,2.128896261,0.206372658,-0.232021161
CONN,TX,0.00E+00,0.087853608,0.042572655,0.040744701,5.592740939,625.7911298,0,0.081989355
GAS,GA,0.00E+00,0.127955289,0.046615051,0.17490953,0.752651545,13.63706897,0.843963097,0.240730012
HNNA,CA,0.00E+00,0.324144265,0.189942188,0.352046366,2.816975838,1.714977581,0.315798265,0.330413804
OMC,NY,0.00E+00,0.461183142,0.214934715,0.116589561,0.909169519,2.375496125,0.457313001,0.141177142
PATK,IN,0.00E+00,0.352407787,0.154082208,0.053408192,2.026779912,7.330556211,0,0.361491093
TGT,MN,0.00E+00,0.298416437,0.14676994,0.058595033,1.203918897,3.553906621,0.383527831,0.261103151
CCE,GA,0.00E+00,383.9348073,-0.332688922,-0.135983687,1.015042412,3.902932634,0.116250427,0.576077299
CF,OH,0.00E+00,0.302758755,0.233163347,0.318495558,2.184415141,1.707931941,0.065290594,0.394439151
COKE,NC,0.00E+00,0.214340031,0.061950941,0.02770183,1.253098715,-0.089948241,0.272633403,0.166155859
LUK,NY,0.00E+00,0.014633684,0.011466908,0.004417148,0.771087017,15.78729676,0.501155133,-0.113062749
NPTN,CA,0.00E+00,-0.110962275,-0.091596886,-0.062138703,2.187157175,-0.155447731,0,0.061823737
PBI,CT,0.00E+00,1.908805596,0.111039743,0.107355222,1.139587234,9.779998279,0.76455805,0.071227141
PNR,Unknown,0.00E+00,0.084833164,0.052063868,0.070076003,1.926199309,5.938488214,2.189429922,0.088888373
SRNE,CA,0.00E+00,-0.2533486,-0.232809737,-20.04535032,4.645017913,-0.408022015,0,0.528102856
URI,CT,0.00E+00,0.841492563,0.063519884,0.110241705,1.015100868,12.33039468,0,-0.902978056
ATO,TX,0.00E+00,0.140328035,0.072683645,0.144201443,0.619342852,6.72053601,0.5142119,0.314384348
CBOE,IL,0.00E+00,0.175732218,0.127905415,0.206298758,1.147340158,2.12780112,0.305509965,0.33108213
CHKE,CA,0.00E+00,0.335201099,0.202025171,0.196801357,1.503356835,-0.722284064,0.342393997,-0.369868875
IDXX,ME,0.00E+00,0.408644931,0.383619595,0.187483081,1.409973631,0.129922777,0,0.140083926
IPGP,MA,0.00E+00,0.266500454,0.259621214,0.356912188,6.767782074,0.100482309,0,1.444458168
SMID,VA,0.00E+00,0.094495407,0.076842452,0.036653755,3.354118061,0.505931724,0.177543601,0.100100929
BURL,NJ,0.00E+00,-0.631313164,0.213069867,0.041200333,1.042045155,16.46461008,2.981797049,-0.365796824
CDE,ID,0.00E+00,-0.427279504,-0.235549895,-0.437632248,2.30685219,18.73729626,0,0.118862302
CROX,CO,0.00E+00,0.024540778,0.024137032,0.019443212,3.339404524,-0.290740943,0.508422357,-0.008336286
EGY,TX,0.00E+00,13.5998676,0.215742336,0.058617506,0.737501318,-0.583219861,0,0.175019613
GFF,NY,0.00E+00,0.043030385,0.014381158,0.011537991,2.566522381,5.490878561,4.282801511,0.053814562
PRLB,MN,0.00E+00,0.292930335,0.290061598,0.276861484,6.105962673,0.018142374,0,0.758247292
SNDK,CA,0.00E+00,0.159476791,0.124948997,0.181951403,3.05024259,2.09115681,0.136027895,0.270076153
AYI,GA,0.00E+00,0.25715334,0.210620906,0.126797546,2.189223247,0.862586405,0.075136788,0.185895219
FLEX,Unknown,0.00E+00,-0.177338516,-0.050980137,-0.00554571,1.268142701,-15.72822787,0,0.018461376
INCY,DE,0.00E+00,0.201609798,-0.135264747,-0.149098594,3.541426616,-6.992173278,0,0.092254869
SANM,CA,0.00E+00,0.119680847,0.072558222,0.021230821,1.75232778,6.882582142,0,-0.029665831
SMED,TX,0.00E+00,-0.015146251,-0.013675711,-0.01004943,2.917722242,-0.319889883,0,0.24419158
DAL,GA,0.00E+00,-0.443737706,0.143603685,0.070350156,0.567470288,6.519454742,0.10216381,0.566316426
MU,ID,0.00E+00,0.120306104,0.091506458,0.116966661,2.302103983,-2.091532713,0,-0.466155454
PODD,MA,0.00E+00,-1.073159408,-0.262294257,-0.207431819,3.645495817,-2.681613416,0,0.098763912
SANW,CA,0.00E+00,-0.045823171,-0.036347799,-0.042271962,2.620535699,-2.102707624,0,0.487140245
VMC,AL,0.00E+00,0.031965437,0.022028078,0.037557514,2.081806591,-72.92454324,22.16272702,0.079792377
WLK,TX,0.00E+00,0.205023673,0.137538601,0.153379745,2.652654028,3.732327841,0.154836787,0.202445835
YUM,KY,0.00E+00,0.599208584,0.40704654,0.200224753,0.914358089,3.202985354,0.422902206,0.461161229
CBB,OH,0.00E+00,-0.325163637,0.097555305,0.085231508,0.99415158,16.56852451,0.287552572,-0.020208823
CENT,CA,0.00E+00,0.114935793,0.066539062,0.039445839,3.831026627,-11.6538274,0,0.363635251
COMM,Unknown,0.00E+00,0.097771448,0.029453455,0.030998008,2.776568178,7.964758609,13.02725047,-0.128364793
SMTC,CA,0.00E+00,0.039747385,0.036229029,0.053015225,3.801896355,169.4996503,0,0.026727948
MTOR,MI,0.00E+00,0.116012177,1.877777451,0.051856907,1.215726771,8.342745424,0,0.224964075
WMT,AR,0.00E+00,0.275641882,0.167672123,0.046656659,0.867415903,2.494685407,0.42381588,0.188552905
AWX,OH,0.00E+00,-0.016348483,-0.012805868,-0.01148543,1.390426671,-8.164410884,0,0.015725894
CATS,CA,0.00E+00,1.039957511,4.039626829,-2.045705257,0.431746038,-0.530243464,0,0.046069972
FCS,CA,0.00E+00,0.055763797,0.046510743,0.043004386,3.587445539,1.707931423,0,-1.379612611
LGL,FL,0.00E+00,0.09790967,0.093864671,0.030887128,3.915301299,0.259095542,0,-1.369874269
NDSN,OH,0.00E+00,0.345337345,0.181666285,0.174600964,2.183945449,1.991834805,0.185027062,0.125439232
WLT,AL,0.00E+00,-1.234715059,-0.20748972,-0.368245549,1.909451138,-4.808863301,0.027363158,1.32263654
CACI,VA,0.00E+00,0.161284497,0.102265276,0.062866829,1.538300565,4.053667182,0,0.116739637
TECD,FL,0.00E+00,0.127458274,0.103143827,0.010193968,1.42832531,2.193272356,0,0.103946172
XYL,NY,0.00E+00,1.328483937,1.14720797,0.102359633,2.047698506,3.585715623,0.264613535,1.223691583
ACET,NY,0.00E+00,-0.254277049,0.007083204,0.007164881,2.444227708,4.010563526,0.317017489,0.447128816
CAMP,CA,0.00E+00,0.07025199,0.072781491,0.042326613,2.180844585,-0.078733839,0,-0.175321322
FLT,CT,0.00E+00,0.258974643,0.138312419,0.427987281,0.910534759,3.676057154,0,0.250176838
HCOM,HI,0.00E+00,0.040456523,0.016499089,0.022079651,1.18810327,47.4080304,0,-0.0273449
ITG,NY,0.00E+00,-0.062807226,-0.064768882,-0.07100937,1.366554453,3.314877465,1.740542713,-0.084815312
NSC,VA,0.00E+00,0.23476961,0.134152089,0.258836127,1.096536188,3.275726769,0.340804224,0.199218567
OSTK,UT,0.00E+00,-0.2991189,-0.341135307,-0.018784603,1.018573691,1.624533158,1.95E-04,0.106257841
SLCA,MD,0.00E+00,0.162843902,0.070705397,0.069679991,4.067043152,526.3688129,0.449740785,0.047358186
CF,IL,0.00E+00,0.302758755,0.233163347,0.318495558,2.184415141,1.707931941,0.065290594,0.394439151
CIK,NY,0.00E+00,0.152952712,0.061425409,0.097438757,2.041137666,13.06229514,0.37460738,0.404166792
DTE,MI,0.00E+00,0.127913969,0.059255683,0.100170945,1.058585038,9.230460555,0.603544696,0.17647926
JACK,CA,0.00E+00,0.727560624,0.193567621,0.093011357,0.78584427,3.701656183,0.106201617,0.156602444
SPLK,CA,0.00E+00,0.259664794,0.274766878,-0.089401455,1.016499791,-0.211670057,0,0.203487726
SWK,CT,0.00E+00,0.129172301,0.082180826,0.077564064,1.364368349,6.087480995,0,0.172204442
CCMP,IL,0.00E+00,0.159281119,0.125937349,0.161858985,6.357409824,2.576686507,0.952939768,0.184136011
CTS,IN,0.00E+00,0.111807341,0.084210641,0.088190736,2.398792656,5.243743353,0.456548367,0.050932863
GE,CT,0.00E+00,0.046948895,0.009452735,0.054234555,1.465101671,19.59123557,0.755633519,0.03959873
ORLY,MO,0.00E+00,0.379528236,0.254596789,0.142013417,1.468584052,1.117988862,0,0.498738323
ST,Unknown,0.00E+00,0.160384462,0.060684302,0.100631617,2.530384521,11.85201134,0,0.502946142
TLYS,CA,0.00E+00,0.221471104,0.15914617,0.053268113,2.501478578,1.729484862,0.888447799,-20.68334961
TWX,NY,0.00E+00,0.141040052,0.078428102,0.133637135,1.394991653,3.528988344,0.294223805,-0.025336903
VRNT,NY,0.00E+00,0.060651814,0.03100131,0.044375775,1.582737831,22.03919542,0,-0.178106717
AMSC,MA,0.00E+00,-0.404685904,-0.363992088,-0.556015868,1.760242941,-0.240698794,0,0.054798281
CTSH,NJ,0.00E+00,0.24504931,0.224687279,0.180019936,3.124362387,0.401942137,0.066491313,0.177067477
DLX,MN,0.00E+00,0.599534732,0.208059689,0.159105486,0.849013671,2.904190439,0.322577157,0.5222341
ENPH,CA,0.00E+00,-7.314668923,-0.729275075,-0.135744801,1.872632384,-2.214807244,0,0.201453735
SIG,Unknown,0.00E+00,0.08647161,0.075197715,0.055383184,3.567774839,0.998823199,0.1348961,0.056894329
SPLS,MA,0.00E+00,0.117533287,0.087561723,0.032259016,1.48253596,2.233490793,0.710583785,0.04292028
AAPL,CA,0.00E+00,0.550085421,0.330854269,0.283764913,1.222967242,1.188482491,0.257033362,0.629054628
AVNW,CA,0.00E+00,-0.170218221,-0.162745572,-0.065201731,1.949778722,-0.52782838,0,0.092911599
BLL,CO,0.00E+00,0.319292884,0.097660237,0.060663016,1.244919048,12.99199846,0.199045831,0.106373901
TESS,MD,0.00E+00,0.161280396,0.157213726,0.02596793,2.114291155,0.114633516,1.187952167,0.100641818
WSTC,NE,0.00E+00,-0.346914613,0.080831669,0.100095985,1.628099007,16.4250843,0.939703242,-0.061704837
BBRG,OH,0.00E+00,0.221111478,-0.25828292,0.008157406,0.347798592,-2.389986023,0,-0.063290261
LYV,CA,0.00E+00,-0.024495961,-0.01261524,-0.008370804,1.037572369,-29.61772024,0,0.082513428
MDLZ,IL,0.00E+00,0.104665132,0.06315047,0.092145259,0.841431055,10.55262859,0.47365632,0.208600829
SMG,OH,0.00E+00,0.425886801,0.163725136,0.099992889,1.712871645,4.819245375,0.658329328,0.277032221
WTR,PA,0.00E+00,0.143203161,0.067404652,0.289414959,0.671213821,8.187797828,0.59303976,0.252862659
EXPE,WA,0.00E+00,0.067237628,0.040975271,0.038723276,0.637009403,9.760391656,0.485317162,1.370492505
PPC,CO,0.00E+00,0.230935246,0.170530797,0.052200943,1.9864026,4.346598798,0.438052378,-0.194035181
TSN,AR,0.00E+00,0.172840188,0.106984177,0.042376179,1.700688547,2.453047751,0.131491089,0.1477094
VISI,NY,0.00E+00,-0.100519895,-0.033865587,-0.003325043,1.569465986,4.835679939,0,-0.596261696
BSX,MA,0.00E+00,-0.071782013,-0.046309146,-0.086263817,1.336684367,-0.133754952,0,0.125573885
ERS,NJ,0.00E+00,0.12436605,0.100838913,0.011020258,1.26034664,2.144913227,0.346877449,0.090409731
LLNW,AZ,0.00E+00,-0.113530544,-0.112721966,-0.163657592,5.241845006,-0.071704066,0,0.14287472
PRSC,AZ,0.00E+00,0.145934359,0.069902897,0.021479838,1.284577332,1.11348427,0.045586642,-0.097290978
AZPN,MA,0.00E+00,-0.277054302,-0.239278443,-0.220636475,1.46171297,-0.569830741,0,-0.026902125
CASY,IA,0.00E+00,0.273061702,0.136874753,0.031443519,1.058270103,3.865281406,0.185906147,0.199060755
EAT,TX,0.00E+00,0.076739318,0.233304804,0.071645529,0.517827468,4.437873227,0.385929071,0.068540691
RAX,TX,0.00E+00,0.164149674,0.128832288,0.095827003,1.597862406,1.77569498,0,0.345550841
TRGP,TX,0.00E+00,-0.025790529,-0.014609187,-0.021918658,0.718262141,21.67346098,195.4412236,0.096082732
AGYS,Unknown,0.00E+00,-0.126367421,-0.125686069,-0.138681305,1.825441289,-0.036597797,0,-0.099599458
CBM,NY,0.00E+00,0.181135711,0.146215291,0.121474695,2.269621666,1.31850745,0,0.304025339
CHEF,CT,0.00E+00,0.241369345,0.085547168,0.027831249,2.407488653,14.37786702,0,0.550464379
GPC,GA,0.00E+00,0.31062873,0.236381767,0.068913741,1.741348559,1.205389431,0.538350737,0.174313861
IDA,ID,0.00E+00,0.10858245,0.057248332,0.16977777,1.550839692,8.632523647,0.451159544,0.175662605
MTD,OH,0.00E+00,0.675957373,0.324617515,0.177638059,1.532879447,1.438799451,0,0.149625273
MVIS,WA,0.00E+00,-3.82491767,-3.76040655,-4.658708999,1.437062072,-0.004776955,0,0.072482983
NAV,IL,0.00E+00,1.564411721,-0.230664896,-0.010822313,1.319823241,-8.885245973,0,-1.010567569
OKE,OK,0.00E+00,0.208755486,0.075187653,0.075852705,0.716744534,9.10104531,1.129528706,0.475746083
PESI,GA,0.00E+00,-0.157660169,-0.123702039,-0.094633065,0.988719567,1.483865718,0,0.043704212
RAD,PA,0.00E+00,0.005679193,-0.058139796,-0.010645122,1.730336009,100.3312198,0,-0.018165982
T,GA,0.00E+00,0.128074072,0.069654578,0.105023354,0.738002595,4.826031131,1.244569776,0.369613798
AVA,WA,0.00E+00,0.117918255,0.055404975,0.11368906,0.770963064,9.751817881,0.651193762,0.26629866
D,VA,0.00E+00,0.208783401,0.075222503,0.208624619,0.741047792,9.72729836,1.044422621,0.286445328
EE,TX,0.00E+00,0.144656683,0.068114638,0.148456732,1.003560151,8.290043205,0.374304371,0.093211234
EPE,TX,0.00E+00,0.384837441,-0.104945244,-0.322291105,0.911830505,-57.23235073,0,0.1047243
HALO,CT,0.00E+00,0.14160752,-0.342523961,-0.434300764,4.166191616,-0.540286,0,0.085038166
PCP,OR,0.00E+00,0.215919643,0.170474807,0.254116791,3.464122809,1.368475974,0.011760634,0.16045186
AVGO,Unknown,0.00E+00,0.124605299,0.073873687,0.160744019,5.075916376,6.732093675,0.637939449,-4.800324795
IR,Unknown,0.00E+00,0.106601983,0.069601889,0.053263614,1.353825253,4.595279346,0.293600762,0.059931901
RHI,CA,0.00E+00,0.398698191,0.398195669,0.082764279,2.088417618,0.006764347,0.606812686,9.906810329
TWMC,NY,0.00E+00,-0.087691707,-0.084062107,-0.02138821,2.108530251,1.080043347,0,-0.206069042
WLB,CO,0.00E+00,0.179193639,-0.341618126,-0.069545603,0.841091232,-21.38426333,0.140161313,0.124169584
ACW,IN,0.00E+00,-0.131512377,-0.016977092,-0.009154845,1.395197196,-54.69829828,0,0.013505918
CHE,OH,0.00E+00,0.317931696,0.258932526,0.102724263,0.943250207,0.723164064,0.153287485,0.116033775
CNA,IL,0.00E+00,0.085692114,0.070143759,0.108550784,1.39310947,2.737420528,0.692901266,0.081072194
KND,KY,0.00E+00,-0.192016504,-0.023961303,-0.01670787,1.506879846,41.67232024,0.136567431,0.463740554
SON,SC,0.00E+00,0.199384524,0.117106137,0.066056508,1.487054651,3.574561095,0.602370221,0.133253295
ZTS,NJ,0.00E+00,0.599746347,0.160157653,0.190354795,2.815940443,4.489344191,0.247350167,0.805582376
CMD,WI,0.00E+00,0.167069334,0.126504258,0.120666028,2.452093193,2.049533703,0.09674112,0.166732985
EME,CT,0.00E+00,0.167919217,0.141186871,0.036979694,1.473573684,0.377419074,0.085458327,0.110042596
FICO,CA,0.00E+00,0.343803375,0.131836494,0.167000122,1.611074767,4.498263867,0.028264805,0.076594417
TCX,Unknown,0.00E+00,0.486315422,0.348040014,0.096370243,0.87983926,1.567078605,0,1.047054386
ULBI,NY,0.00E+00,0.0697361,0.061756299,0.029754005,2.639110892,0.412549453,0,0.042762709
ARE,CA,0.00E+00,0.022463373,0.012042567,0.145636,0.111058034,38.52186098,0.711278485,184.3228888
FORD,FL,0.00E+00,-0.1153562,-0.089727636,-0.018243316,2.18538325,0.866510111,0,0.02530616
JCP,OH,0.00E+00,-0.21618343,-0.066652148,-0.037982436,1.767182761,-6.182208522,0.255403861,-0.049438043
PLAB,CT,0.00E+00,0.063588869,0.053992556,0.092979765,3.281990156,3.153739327,0,-0.64322167
SUP,CA,0.00E+00,0.031307606,0.013866089,0.011128363,2.107698068,404.9618537,2.124630046,0.025306142
VNCE,MO,0.00E+00,0.374749109,0.226756546,0.10290836,1.874723461,-11.03630108,0,-0.027237445
VRA,IN,0.00E+00,0.717205953,0.523414536,0.186116544,2.95735198,0.565013291,0,-1.449671433
DXCM,CA,0.00E+00,-0.371307636,-0.329892157,-0.307862581,5.044774999,-1.709295048,0,0.100675164
MICT,NJ,0.00E+00,-1.187751108,-0.168736238,-0.112158628,1.910515152,-0.243459327,0,0.508248227
VRSN,VA,0.00E+00,-6.833326525,0.845953217,0.501129242,1.39482123,3.004431976,0,-0.023887021
NATR,UT,0.00E+00,0.186013934,0.160700054,0.057862764,1.980529347,0.87501425,1.559439202,0.597819745
SNI,OH,0.00E+00,0.576664672,0.223871203,0.377658023,1.966327474,2.795307114,0.19852748,3.19207087
WWD,CO,0.00E+00,0.185830216,0.117714331,0.107247857,2.504879693,3.276064259,0.152046739,0.120648317
AIMC,MA,0.00E+00,0.176596954,0.086040718,0.065068203,2.606924336,8.895833683,0.282923125,0.276372772
CRR,TX,0.00E+00,-0.22980128,-0.202307838,-0.737548318,4.562308714,-0.594382799,0.044627425,-0.232772739
HIBB,AL,0.00E+00,0.360026975,0.356650635,0.114952335,3.048831286,0.031707133,0,0.134768614
SBAC,FL,0.00E+00,-18.5326949,-0.012223036,-0.069383307,0.788477619,-39.75204034,0,0.027655642
XCO,TX,0.00E+00,-0.877673834,-0.354939001,-0.755082917,1.31132929,21.53070958,0.486563934,0.066873721
ANSS,PA,0.00E+00,0.141533833,0.127212507,0.36390328,1.97139363,0.839309001,0,0.227182884
DGX,NJ,0.00E+00,0.244788073,0.135072992,0.141379145,1.244405893,3.459810149,0.231647571,0.140142844
GDI,IL,0.00E+00,0.153968304,0.12205118,0.090306944,1.99668386,0.168107414,0.037891552,0.110258937
JSDA,WA,0.00E+00,-0.811178991,-0.79999653,-0.240422347,2.987280325,-0.014117248,0,0.07543548
LEA,MI,0.00E+00,0.296165403,0.198963094,0.056519053,1.389441488,1.621312053,0.099389233,0.380780645
SMA,IN,0.00E+00,-0.013305421,-0.006374195,-0.006433774,3.061765107,21.31003786,0,1.313177815
THS,IL,0.00E+00,0.045505797,0.029476437,0.030573116,2.567196091,0.331435499,0,-0.030649402
CMI,IN,0.00E+00,0.302583351,0.253134003,0.112686764,1.981433392,0.706929862,0.323728159,0.179771538
CRY,GA,0.00E+00,0.025907142,0.01999525,0.032176622,4.752026791,10.13206914,0,0.110993139
NGVC,CO,0.00E+00,0.144951593,0.114940274,0.027440391,1.445058644,2.91166264,0,0.215179399
PRTX,NJ,0.00E+00,-6.827377975,-2.912802817,,3.623492567,-0.196842831,0,0.065827613
STAY,NC,0.00E+00,0.057907498,0.044992261,0.068559998,0.042275647,4.957124096,1.86E-04,-3.347086908
TRNS,NY,0.00E+00,0.157275478,0.10663999,0.051895873,1.851307002,3.034158938,0,0.175821751
FLT,GA,0.00E+00,0.258974643,0.138312419,0.427987281,0.910534759,3.676057154,0,0.250176838
INTU,CA,0.00E+00,0.599010319,0.435771328,0.253303703,1.286475535,0.648331187,0.30308071,0.139658224
LII,TX,0.00E+00,5.661904343,0.313186813,0.084993904,1.388150378,2.220560301,0.337163029,0.167503009
MMMB,FL,0.00E+00,-1.638396965,0.007641395,-0.065937486,1.068725876,0.951090281,0,0.054595479
NWS,NY,0.00E+00,-0.03470583,-0.02869255,-0.042769114,1.273055255,1.156024809,0.571534495,0.310815691
SWN,TX,0.00E+00,-0.50943927,-0.069453575,-0.198835016,0.95967056,-1.584468852,0.003061715,0.665232877
VIA,NY,0.00E+00,0.477082914,0.15800404,0.200324915,1.395509625,4.283035454,0.248162436,0.148993398
WSCI,MN,0.00E+00,0.074317128,0.04377711,0.025131646,2.525684529,0.654915696,0.520061035,0.077577457
CRS,PA,0.00E+00,0.090152036,0.055545448,0.049072243,2.831694143,13.58823574,1.133835854,0.055721039
LNT,WI,0.00E+00,0.115513364,0.056860261,0.130023965,0.845443344,9.968000204,0.700600632,0.192152473
MIND,TX,0.00E+00,0.011805861,0.01407896,-0.010688753,4.258617133,0.833235017,0,-0.299825373
SGY,LA,0.00E+00,18.14236493,0.335852102,-2.064598055,1.435736619,-0.679406889,0,0.448399796
BWA,MI,0.00E+00,0.19517813,0.13192554,0.081713456,1.408080725,11.76364556,0.345185023,0.136791479
CERN,MO,0.00E+00,0.198895739,0.183604251,0.193942346,2.960019808,0.420830741,0,0.170499562
MTCH,CA,0.00E+00,0.483143662,0.174629357,0.23059401,0.68139397,3.503919982,0,11.34404447
SUPN,MD,0.00E+00,-2.491888066,-0.794544705,-40.21307428,3.305678088,-0.620877493,0,-0.404878062
AES,VA,0.00E+00,0.184087764,0.051905084,0.104301718,1.14148368,29.03226186,0.271097907,-13.31819569
ALLE,Unknown,0.00E+00,3.230360676,0.18958728,0.134283705,2.23624473,4.958170173,0.223819063,123.7270633
ASYS,AZ,0.00E+00,-0.026523314,-0.026404399,-0.027197653,2.407209776,-0.081870811,0,0.114901398
CMTL,NY,0.00E+00,0.054275332,0.043158433,0.054470072,2.977539823,-1.13271564,0.990876605,0.04840567
EBIX,GA,0.00E+00,0.21163917,0.152551208,0.351764219,1.644049614,2.164688667,0.086447594,0.329310277
FUL,MN,0.00E+00,0.132495981,0.080018409,0.059551027,2.217292134,8.986710091,0.251524129,0.107259683
REMI,Unknown,0.00E+00,-0.005909928,-0.011066351,-0.072311379,0.909395795,-0.77957206,0,0.031648977
SVU,MN,0.00E+00,-0.791014941,-0.046908347,-0.008081831,0.994565855,47.84481054,0.057023311,-0.235915085
NCMI,CO,0.00E+00,-1.632009909,0.237474388,0.386761278,1.939708531,6.025717447,1.303723835,-0.64529333
SKX,CA,0.00E+00,0.130586858,0.12351788,0.060029313,3.013690308,1.785394107,0,0.127318213
DLB,CA,0.00E+00,0.27248011,0.270999173,0.516216055,5.753065447,0.020055517,0,0.28504179
HELE,Unknown,0.00E+00,0.150700172,0.114806375,0.107149753,1.853377803,2.349943753,0,0.155201964
HLT,VA,0.00E+00,0.494273497,0.069181255,0.091901296,1.029438002,12.63458742,0.222436253,-0.168716157
R,FL,0.00E+00,0.170572001,0.050506338,0.048729037,0.811309916,14.21166001,0.373041219,0.157288838
SABR,PA,0.00E+00,0.543205338,0.070471333,0.085217057,0.867675951,16.49810286,0,-0.212532375
THO,IN,0.00E+00,0.08813647,0.045565671,0.023480189,1.406698773,10.60030542,0.635179104,0.06409574
WWW,MI,0.00E+00,0.159347176,0.106542802,0.06284831,3.181981813,-3.582103712,8.726371177,0.113950664
CCK,PA,0.00E+00,1.633356048,0.146097696,0.068093644,1.126270619,6.855487677,0,-0.062245431
CELG,NJ,0.00E+00,0.414544281,0.163416864,0.279533647,3.781027372,3.723569466,0,0.351099103
DVN,OK,0.00E+00,-0.164595836,-0.07191584,-0.131419226,1.268713593,6.104114803,1.980373946,-0.490121266
EMC,MA,0.00E+00,0.14338458,0.113734543,0.135294628,1.210605693,1.902099541,0.389827546,0.106863235
FUEL,CA,0.00E+00,-0.583726413,-0.368202724,-0.188953998,1.88006421,-1.002068133,0,0.466219284
PKE,NY,0.00E+00,0.101265908,0.068894969,0.125971295,14.68835545,4.877521972,1.183066521,0.274882218
DBD,OH,0.00E+00,1.784571578,-0.005756937,-0.006418177,1.777537357,-23.03846548,1.19044078,0.295718432
JEC,CA,0.00E+00,0.138496927,0.126351435,0.043400232,1.750532397,1.305591518,0.059528199,0.127527693
NOIZ,NH,0.00E+00,0.15394933,0.137441366,0.065136647,1.737915026,0.78018615,0,0.272005768
PLPC,OH,0.00E+00,0.132800465,0.119180326,0.074812205,3.341153438,1.195485063,0.268326455,0.080924848
SFM,AZ,0.00E+00,0.243017666,0.14395303,0.042942213,1.2727707,4.498019316,0,0.729719579
WM,WA,0.00E+00,0.259582023,0.102472969,0.116839385,0.87817996,7.120024978,1.182260908,0.151261708
ACLS,MA,0.00E+00,-0.09149896,-0.084313253,-0.082317821,5.214551607,-0.931445604,0,0.0504798
ALSK,AK,0.00E+00,0.100411496,0.057961056,0.09373351,1.101804631,-73.59477876,9.335147554,-1.705796456
BYD,NV,0.00E+00,0.099859254,0.024373116,0.044608591,0.848743183,153.1272043,0.091515026,-6.511526845
NLNK,IA,0.00E+00,-0.301733088,-0.299660258,-6.354794917,11.03747412,-0.011466931,0,-0.111550153
TRC,CA,0.00E+00,0.021220363,0.020249725,0.128243761,8.941431081,11.17665433,0,0.072570502
