ticker,company_name,location,fiscal_year,num_shs_outstand,revenue,pretax_income,net_income,total_current_assets,total_assets,st_debt,total_current_liabilities,lt_debt,total_liabilities,retained_earnings,cash_operating_activities,dividends_paid,ROE,ROTC,NPM,CURRENT_RATIO,DEBT_EBIT,DIV_PAYOUT_RATIO,EPS,REPS
TMO,Thermo Fisher Scientific Inc,MA,2016,394800000.0,18274100000.0,2023900000,2021800000,7021000000.0,45907500000.0,1255500000.0,4865800000.0,15372400000.0,24368200000.0,13926900000.0,3156300000,-238400000.0,0.09396312786395102,0.053027206606719904,0.1107523763140182,1.4429281926918491,8.215771530213944,0.11791472944900584,5.121073961499493,35.275835866261396
TMO,Thermo Fisher Scientific Inc,MA,2017,395000000.0,20918000000.0,2429000000,2225000000,9421000000.0,56669000000.0,2135000000.0,7048000000.0,18873000000.0,31256000000.0,15914000000.0,4005000000,-237000000.0,0.09558100184944714,0.05232545615131083,0.11612008796252032,1.3366912599318956,8.648826677645122,0.10651685393258427,5.632911392405063,40.28860759493671
TMO,Thermo Fisher Scientific Inc,MA,2018,402000000.0,24358000000.0,3262000000,2938000000,10625000000.0,56232000000.0,1271000000.0,6147000000.0,17719000000.0,28646000000.0,18696000000.0,4543000000,-266000000.0,0.11824838686290147,0.07003607007901065,0.1339190409721652,1.728485440052058,5.82158185162477,0.09053778080326753,7.308457711442786,46.507462686567166
TMUS,Voicestream Wireless Corp,WA,2009,351898898.0,3480515000.0,263679000,176844000,1491391000.0,7386017000.0,19326000.0,797469000.0,3625949000.0,5097875000.0,664693000.0,899349000,0.0,0.11523716622482345,0.044439654249819285,0.07575861618180069,1.8701554543186005,13.824669389674566,0.0,0.5025420682050559,1.8888749120208952
TMUS,Voicestream Wireless Corp,WA,2010,353711045.0,4069353000.0,312294000,193415000,1593885000.0,7918580000.0,21996000.0,802420000.0,3757287000.0,5377004000.0,858108000.0,994500000,0.0,0.1228741536747278,0.04940689232270487,0.07674291220250493,1.9863475486652875,12.101683029453016,0.0,0.5468163992447564,2.426014149487472
TMUS,Voicestream Wireless Corp,WA,2011,535286077.0,20618000000.0,-4934000000,-4718000000,2743593000.0,9482931000.0,33460000.0,816723000.0,4711021000.0,6555331000.0,1159418000.0,4980000000,0.0,-1.6853395272578222,-0.6431110411894765,-0.2393054612474537,3.3592699115856908,-0.9615891771382246,0.0,-8.813978548521074,2.165978249421197
TMUS,Voicestream Wireless Corp,WA,2012,535286077.0,19719000000.0,-6986000000,-7336000000,5541000000.0,33622000000.0,0.0,5592000000.0,13655000000.0,27507000000.0,-23123000000.0,3862000000,-2403000000.0,-1.1424366312346688,-0.3533636823469904,-0.3542776002839901,0.9908798283261803,-1.9546235327798454,0.3275627044711014,-13.704821244584696,-43.197462055416025
TMUS,Voicestream Wireless Corp,WA,2013,672955980.0,24420000000.0,51000000,35000000,12228000000.0,49953000000.0,244000000.0,5808000000.0,19945000000.0,35708000000.0,-23088000000.0,3545000000,0.0,0.00358020358020358,0.0014810942672939538,0.0020884520884520883,2.105371900826446,395.8627450980392,0.0,0.05200934539581623,-34.308336185674435
TMUS,Voicestream Wireless Corp,WA,2014,805284712.0,29564000000.0,413000000,247000000,13984000000.0,56653000000.0,87000000.0,8776000000.0,21873000000.0,40990000000.0,-22841000000.0,4146000000,0.0,0.026367873332056438,0.010977327698482312,0.0139696928697064,1.593436645396536,53.171912832929785,0.0,0.30672381620973826,-28.36388132002685
TMUS,Voicestream Wireless Corp,WA,2015,812994028.0,32053000000.0,978000000,733000000,14890000000.0,62413000000.0,182000000.0,9528000000.0,26061000000.0,45856000000.0,-22108000000.0,5414000000,-55000000.0,0.05906867186084436,0.022850467289719626,0.030511964558699655,1.5627623845507976,26.833333333333332,0.07503410641200546,0.9016056388547051,-27.1933116832194
TMUS,Voicestream Wireless Corp,WA,2016,822470275.0,37242000000.0,2327000000,1460000000,14217000000.0,65891000000.0,354000000.0,9022000000.0,27432000000.0,47655000000.0,-20610000000.0,6135000000,-55000000.0,0.1276047378811143,0.05056277432532267,0.06248321787229472,1.5758146752383064,11.940696175333047,0.03767123287671233,1.7751401410829102,-25.058656375149848
TMUS,Voicestream Wireless Corp,WA,2017,831850073.0,40604000000.0,3161000000,4536000000,8915000000.0,70563000000.0,1612000000.0,11515000000.0,26707000000.0,48004000000.0,-16074000000.0,7962000000,-55000000.0,0.14012145928454275,0.062129014505287156,0.07784947295832922,0.7742075553625706,8.958873774122113,0.012125220458553791,5.452905694461603,-19.32319359188179
TMUS,Voicestream Wireless Corp,WA,2018,849744152.0,43310000000.0,3917000000,2888000000,8281000000.0,72468000000.0,841000000.0,10267000000.0,26706000000.0,47750000000.0,-12954000000.0,3899000000,0.0,0.15846751355287644,0.07494499186836315,0.09044100669591318,0.8065647219246128,7.032678069951493,0.0,3.3986700505118628,-15.244588585294553
TMUS,T-mobile US Inc,WA,2009,351898898.0,3480515000.0,263679000,176844000,1491391000.0,7386017000.0,19326000.0,797469000.0,3625949000.0,5097875000.0,664693000.0,899349000,0.0,0.11523716622482345,0.044439654249819285,0.07575861618180069,1.8701554543186005,13.824669389674566,0.0,0.5025420682050559,1.8888749120208952
TMUS,T-mobile US Inc,WA,2010,353711045.0,4069353000.0,312294000,193415000,1593885000.0,7918580000.0,21996000.0,802420000.0,3757287000.0,5377004000.0,858108000.0,994500000,0.0,0.1228741536747278,0.04940689232270487,0.07674291220250493,1.9863475486652875,12.101683029453016,0.0,0.5468163992447564,2.426014149487472
TMUS,T-mobile US Inc,WA,2011,535286077.0,20618000000.0,-4934000000,-4718000000,2743593000.0,9482931000.0,33460000.0,816723000.0,4711021000.0,6555331000.0,1159418000.0,4980000000,0.0,-1.6853395272578222,-0.6431110411894765,-0.2393054612474537,3.3592699115856908,-0.9615891771382246,0.0,-8.813978548521074,2.165978249421197
TMUS,T-mobile US Inc,WA,2012,535286077.0,19719000000.0,-6986000000,-7336000000,5541000000.0,33622000000.0,0.0,5592000000.0,13655000000.0,27507000000.0,-23123000000.0,3862000000,-2403000000.0,-1.1424366312346688,-0.3533636823469904,-0.3542776002839901,0.9908798283261803,-1.9546235327798454,0.3275627044711014,-13.704821244584696,-43.197462055416025
TMUS,T-mobile US Inc,WA,2013,672955980.0,24420000000.0,51000000,35000000,12228000000.0,49953000000.0,244000000.0,5808000000.0,19945000000.0,35708000000.0,-23088000000.0,3545000000,0.0,0.00358020358020358,0.0014810942672939538,0.0020884520884520883,2.105371900826446,395.8627450980392,0.0,0.05200934539581623,-34.308336185674435
TMUS,T-mobile US Inc,WA,2014,805284712.0,29564000000.0,413000000,247000000,13984000000.0,56653000000.0,87000000.0,8776000000.0,21873000000.0,40990000000.0,-22841000000.0,4146000000,0.0,0.026367873332056438,0.010977327698482312,0.0139696928697064,1.593436645396536,53.171912832929785,0.0,0.30672381620973826,-28.36388132002685
TMUS,T-mobile US Inc,WA,2015,812994028.0,32053000000.0,978000000,733000000,14890000000.0,62413000000.0,182000000.0,9528000000.0,26061000000.0,45856000000.0,-22108000000.0,5414000000,-55000000.0,0.05906867186084436,0.022850467289719626,0.030511964558699655,1.5627623845507976,26.833333333333332,0.07503410641200546,0.9016056388547051,-27.1933116832194
TMUS,T-mobile US Inc,WA,2016,822470275.0,37242000000.0,2327000000,1460000000,14217000000.0,65891000000.0,354000000.0,9022000000.0,27432000000.0,47655000000.0,-20610000000.0,6135000000,-55000000.0,0.1276047378811143,0.05056277432532267,0.06248321787229472,1.5758146752383064,11.940696175333047,0.03767123287671233,1.7751401410829102,-25.058656375149848
TMUS,T-mobile US Inc,WA,2017,831850073.0,40604000000.0,3161000000,4536000000,8915000000.0,70563000000.0,1612000000.0,11515000000.0,26707000000.0,48004000000.0,-16074000000.0,7962000000,-55000000.0,0.14012145928454275,0.062129014505287156,0.07784947295832922,0.7742075553625706,8.958873774122113,0.012125220458553791,5.452905694461603,-19.32319359188179
TMUS,T-mobile US Inc,WA,2018,849744152.0,43310000000.0,3917000000,2888000000,8281000000.0,72468000000.0,841000000.0,10267000000.0,26706000000.0,47750000000.0,-12954000000.0,3899000000,0.0,0.15846751355287644,0.07494499186836315,0.09044100669591318,0.8065647219246128,7.032678069951493,0.0,3.3986700505118628,-15.244588585294553
TOL,Toll Brothers Inc,PA,2009,161549000.0,1755310000.0,-496465000,-755825000,5411159000.0,5634444000.0,47872000.0,1530314000.0,1587648000.0,3117962000.0,2197830000.0,283191000,0.0,-0.1972853372287185,-0.11957243758553103,-0.2828360802365394,3.535979544067427,-3.2943309196015833,0.0,-4.678611442967768,13.604726739255582
TOWR,Tower International Inc,MI,2010,13865509.0,1721327000.0,-28320000,-35399000,598958000.0,1340176000.0,109848000.0,609223000.0,448330000.0,1228550000.0,-192556000.0,86522000,-95000.0,-0.2537043341157078,-0.04228102549402512,-0.01645242304338455,0.9831506689668643,-19.709675141242936,0.002683691629707054,-2.553025640818523,-13.887409398385591
TOWR,Tower International Inc,MI,2011,19364433.0,2053708000.0,-11810000,-23264000,621258000.0,1397378000.0,109447000.0,631150000.0,474051000.0,1299918000.0,-255244000.0,86860000,0.0,-0.12117791914631644,-0.017343213531524706,-0.005750574083560078,0.9843270221025113,-49.40711261642676,0.0,-1.2013778043488286,-13.181072743002597
TOWR,Tower International Inc,MI,2012,20080839.0,1925803000.0,-6842000,18032000,568213000.0,1238122000.0,74605000.0,474166000.0,422373000.0,1097248000.0,-237212000.0,96745000,0.0,-0.048568224086772575,-0.010726626239315704,-0.0035528036876045993,1.1983419308849643,-72.63636363636364,0.0,0.8979704483463067,-11.812853038660387
TOWR,Tower International Inc,MI,2013,20387168.0,1966492000.0,-26151000,-20275000,525377000.0,1182993000.0,39704000.0,431296000.0,464086000.0,1046124000.0,-257487000.0,127790000,0.0,-0.1910659097385091,-0.04081890678192299,-0.013298299713398274,1.2181355727852796,-19.264655271308936,0.0,-0.9944981078293954,-12.629856191894824
TOWR,Tower International Inc,MI,2014,20662425.0,1838050000.0,48528000,21516000,631994000.0,1165173000.0,31139000.0,460690000.0,453043000.0,1065395000.0,-235971000.0,80630000,0.0,0.486359718575237,0.08310158230015754,0.026401893310845734,1.3718422366450325,9.977373887240356,0.0,1.0413104947749356,-11.420295536462927
TOWR,Tower International Inc,MI,2015,21093387.0,1796103000.0,61623000,194052000,593883000.0,1215497000.0,29492000.0,442186000.0,415100000.0,1008778000.0,-44030000.0,101413000,-2111000.0,0.29810031975773876,0.094613786654916,0.034309279590313026,1.3430615170991393,7.214708793794525,0.010878527405025457,9.19966053815824,-2.0873840697086723
TOWR,Tower International Inc,MI,2016,20864321.0,1913641000.0,73534000,38579000,518024000.0,1162523000.0,34211000.0,459729000.0,356095000.0,948584000.0,-14021000.0,137708000,-8570000.0,0.3437147972085501,0.12169566980281177,0.0384262251906183,1.1268029643550874,5.307830391383578,0.22214157961585318,1.8490417205525165,-0.6720084492565083
TOWR,Tower International Inc,MI,2017,20498668.0,1988046000.0,101316000,47625000,564483000.0,1260097000.0,42048000.0,496604000.0,344738000.0,990225000.0,29712000.0,164739000,-9221000.0,0.37542242248176916,0.15429036119258427,0.05096260348100597,1.1366863738511974,3.817620119230921,0.19361679790026246,2.3233216909508463,1.4494600332080114
TOWR,Tower International Inc,MI,2018,20591674.0,1571853000.0,78378000,48900000,709793000.0,1170392000.0,4148000.0,445096000.0,294457000.0,869478000.0,64676000.0,98247000,-10088000.0,0.2604664455625195,0.13073480573593163,0.049863441428683215,1.5946964250408902,3.8098063232029395,0.20629856850715747,2.374746220244163,3.140881115347883
TPX,Tempur Sealy International Inc,KY,2012,61500000.0,1402900000.0,229200000,106800000,827600000.0,1319500000.0,0.0,215700000.0,1025000000.0,1297200000.0,849300000.0,189900000,0.0,10.278026905829597,0.21884846748782583,0.16337586428113193,3.836810384793695,4.472076788830716,0.0,1.7365853658536585,13.809756097560976
TPX,Tempur Sealy International Inc,KY,2013,60300000.0,2464300000.0,128000000,78600000,727500000.0,2729900000.0,39600000.0,441500000.0,1796900000.0,2599800000.0,927900000.0,93800000,0.0,0.9838585703305149,0.06508695210007119,0.05194172787404131,1.6477916194790487,14.34765625,0.0,1.3034825870646767,15.388059701492537
TPX,Tempur Sealy International Inc,KY,2014,60800000.0,2989800000.0,174900000,108900000,722000000.0,2582700000.0,66400000.0,538100000.0,1498300000.0,2367400000.0,1036800000.0,225200000,0.0,0.812354853692522,0.09825842696629214,0.05849889624724062,1.3417580375394909,8.946255002858777,0.0,1.7911184210526316,17.05263157894737
TPX,Tempur Sealy International Inc,KY,2015,61700000.0,3154600000.0,191100000,64500000,809100000.0,2655500000.0,181500000.0,713000000.0,1273300000.0,2352900000.0,1110300000.0,234200000,0.0,0.6315267680105751,0.10874018436326391,0.060578203258733275,1.1347826086956523,7.612768184196756,0.0,1.0453808752025933,17.99513776337115
TPX,Tempur Sealy International Inc,KY,2016,59000000.0,3128900000.0,271800000,190600000,667700000.0,2698800000.0,70300000.0,561100000.0,1817800000.0,2733100000.0,1264800000.0,165500000,0.0,-7.924198250728863,0.14661775811845937,0.08686758924861772,1.1899839600784174,6.946651949963209,0.0,3.230508474576271,21.43728813559322
TR,Tootsie Roll Industries Inc,IL,2014,66098190.0,543525000.0,91294000,63298000,266210000.0,910386000.0,124000.0,64459000.0,8194000.0,219250000.0,64927000.0,88769000,-19241000.0,0.1320926706176498,0.1305218070094674,0.16796651487972034,4.12991203710886,0.09111223081473044,0.3039748491263547,0.9576359050073837,0.9822810579230687
TR,Tootsie Roll Industries Inc,IL,2015,65153680.0,540112000.0,92578000,66089000,293806000.0,908983000.0,231000.0,72062000.0,7883000.0,210435000.0,52349000.0,91073000,-20775000.0,0.13252918911799905,0.13100746891724757,0.17140519003465948,4.077128028642003,0.08764501285402579,0.31434883263478036,1.0143555974121492,0.8034695814572561
TR,Tootsie Roll Industries Inc,IL,2016,64106170.0,521100000.0,97912000,67510000,299300000.0,920101000.0,336000.0,63561000.0,7730000.0,208563000.0,43833000.0,98550000,-22266000.0,0.13760614331209295,0.13606372393705427,0.18789483784302438,4.708862352700556,0.08238009641310565,0.32981780476966377,1.053096761200989,0.683756337338512
TR,Tootsie Roll Industries Inc,IL,2017,63179000.0,519289000.0,84561000,80864000,270920000.0,930946000.0,440000.0,63788000.0,7500000.0,197142000.0,57225000.0,42973000,-22621000.0,0.11523649366860905,0.11400294441208826,0.1628399600222612,4.247193829560419,0.09389671361502347,0.279741294024535,1.2799189604140617,0.9057598252583928
TRC,Tejon Ranch Co,CA,2010,18515958.0,35513000.0,6811000,4175000,88817000.0,288091000.0,35000.0,4157000.0,290000.0,11439000.0,45215000.0,3199000,0.0,0.024619377412778507,0.024590489463024005,0.19178892236645737,21.36564830406543,0.04771692849801791,0.0,0.22548117683135813,2.441947643216732
TRC,Tejon Ranch Co,CA,2011,19890838.0,63098000.0,23148000,15894000,103773000.0,321976000.0,37000.0,10167000.0,253000.0,21537000.0,61109000.0,9484000,0.0,0.0770472541847097,0.07697295571760622,0.36685790357856035,10.206845677190913,0.01252808017971315,0.0,0.7990613567915037,3.072218475662011
TRC,Tejon Ranch Co,CA,2012,20043862.0,47089000.0,7006000,4441000,90753000.0,327856000.0,41000.0,7213000.0,212000.0,19597000.0,65550000.0,14092000,0.0,0.022727641366513226,0.022709003215434082,0.1487820934825543,12.581866075142104,0.03611190408221524,0.0,0.2215640877990479,3.270327844005312
TRC,Tejon Ranch Co,CA,2013,20190245.0,45000000.0,6189000,4165000,83244000.0,342879000.0,234000.0,8774000.0,4459000.0,22692000.0,62785000.0,9536000,0.0,0.019329329423118366,0.019050110810145283,0.13753333333333334,9.487576931844085,0.7582808208111165,0.0,0.20628773945041282,3.1096700411510607
TRC,Tejon Ranch Co,CA,2014,20595422.0,51069000.0,8459000,5655000,64838000.0,431923000.0,244000.0,16082000.0,74023000.0,107590000.0,68439000.0,13218000,0.0,0.026081218994058575,0.021221776216758654,0.1656386457537841,4.031712473572939,8.779642983804232,0.0,0.27457558286496875,3.3230200381424573
TRC,Tejon Ranch Co,CA,2015,20665792.0,51147000.0,4037000,2950000,48893000.0,431919000.0,815000.0,10321000.0,73223000.0,100611000.0,71389000.0,16968000,0.0,0.012185036280439952,0.009959392716346036,0.07892936047079985,4.737234764073249,18.339856328957147,0.0,0.1427479769466372,3.454452652963893
TRC,Tejon Ranch Co,CA,2016,20737903.0,45577000.0,851000,558000,42864000.0,439701000.0,3853000.0,18685000.0,69853000.0,105234000.0,71947000.0,5585000,0.0,0.0025443466769516873,0.002084900275128438,0.018671698444390813,2.294032646507894,86.61104582843713,0.0,0.026907252869299274,3.4693478892248653
TRC,Tejon Ranch Co,CA,2017,21677981.0,35657000.0,-2702000,-1555000,103901000.0,518199000.0,4004000.0,10477000.0,65816000.0,91389000.0,70392000.0,9830000,0.0,-0.00633068578524402,-0.005440670116585788,-0.07577754718568584,9.917056409277466,-25.840118430792007,0.0,-0.07173177243766382,3.2471658684450366
TRC,Tejon Ranch Co,CA,2018,25948189.0,45619000.0,5555000,4255000,96499000.0,529048000.0,4018000.0,16493000.0,61780000.0,94376000.0,74647000.0,14354000,0.0,0.012779751168697317,0.011099566407576878,0.1217694381726912,5.850906445158552,11.844824482448244,0.0,0.16398061537165465,2.876771091809143
TREE,Lendingtree Inc,NC,2018,12504000.0,764865000.0,43744000,96499000,234171000.0,896115000.0,125000000.0,261953000.0,250943000.0,549907000.0,-610482000.0,123948000,0.0,0.12635178852019596,0.06057458897100468,0.05719179201558445,0.8939428065339966,8.594161485003658,0.0,7.717450415866923,-48.82293666026872
TREE,Treecom Inc,NC,2018,12504000.0,764865000.0,43744000,96499000,234171000.0,896115000.0,125000000.0,261953000.0,250943000.0,549907000.0,-610482000.0,123948000,0.0,0.12635178852019596,0.06057458897100468,0.05719179201558445,0.8939428065339966,8.594161485003658,0.0,7.717450415866923,-48.82293666026872
TREX,Trex Co Inc,VA,2010,121496224.0,317690000.0,-10237000,-10066000,112236000.0,247815000.0,590000.0,57086000.0,84193000.0,144893000.0,4046000.0,18994000,0.0,-0.09946367151823711,-0.05453770544205003,-0.03222323648840064,1.9660862558245453,-8.28201621568819,0.0,-0.08285031146317766,0.03330144647129116
TRGP,Targa Resources Corp,TX,2016,154400000.0,6690900000.0,-259700000,-187300000,1006800000.0,12871200000.0,275000000.0,1167600000.0,4606000000.0,6956000000.0,-187300000.0,837400000,-565900000.0,-0.043903840952123345,-0.024054760008151016,-0.03881391143194488,0.8622816032887975,-18.794763188294187,3.0213561131874,-1.2130829015544042,-1.2130829015544042
TRGP,Targa Resources Corp,TX,2017,206900000.0,8814900000.0,-292900000,54000000,1269900000.0,14388600000.0,350000000.0,1616600000.0,4703000000.0,7416100000.0,-77200000.0,939500000,-843200000.0,-0.04200788813194693,-0.02435657561016174,-0.03322783015122123,0.7855375479401212,-17.251621713895528,15.614814814814816,0.2609956500724988,-0.3731271145480909
TRGP,Targa Resources Corp,TX,2018,224200000.0,10484000000.0,65900000,1600000,1418900000.0,16938200000.0,1027900000.0,2798800000.0,5632400000.0,9221700000.0,-130400000.0,1144000000,-908300000.0,0.008540141255750665,0.004583773857882143,0.006285768790537963,0.5069672716878663,101.06676783004552,567.6875,0.007136485280999108,-0.5816235504014273
TRIP,Tripadvisor Inc,MA,2010,133461000.0,484635000.0,224415000,138776000,176801000.0,722889000.0,1779000.0,142689000.0,0.0,183257000.0,0.0,196915000,0.0,0.41586673881459957,0.41450025950710273,0.46305982853074995,1.2390653799522038,0.007927277588396498,0.0,1.0398243681674797,0.0
TRIP,Tripadvisor Inc,MA,2011,133461000.0,637063000.0,271894000,177677000,278322000.0,835886000.0,46734000.0,126530000.0,380000000.0,538486000.0,2369000.0,217882000,0.0,0.9142367182246133,0.3754747049579222,0.4267929545429573,2.199652256381886,1.5694866381751713,0.0,1.3313027775904571,0.01775050389252291
TRIP,Tripadvisor Inc,MA,2012,139462000.0,763000000.0,282000000,194000000,632494000.0,1299194000.0,72145000.0,195640000.0,340000000.0,572226000.0,196438000.0,239000000,0.0,0.3879125353523126,0.2475610409151682,0.36959370904325034,3.2329482723369454,1.4615070921985815,0.0,1.3910599303035953,1.4085413947885446
TRIP,Tripadvisor Inc,MA,2013,142854000.0,945000000.0,284000000,205000000,630000000.0,1473000000.0,68000000.0,243000000.0,300000000.0,608000000.0,402000000.0,349000000,0.0,0.3283236994219653,0.2303325223033252,0.30052910052910053,2.5925925925925926,1.295774647887324,0.0,1.4350315706945553,2.814061909362006
TRIP,Tripadvisor Inc,MA,2014,142721000.0,1246000000.0,322000000,226000000,737000000.0,1948000000.0,78000000.0,381000000.0,259000000.0,823000000.0,628000000.0,407000000,0.0,0.2862222222222222,0.22024623803009577,0.25842696629213485,1.9343832020997376,1.046583850931677,0.0,1.5835090841572017,4.400193384295234
TRIP,Tripadvisor Inc,MA,2015,143836000.0,1492000000.0,239000000,198000000,865000000.0,2128000000.0,1000000.0,312000000.0,200000000.0,716000000.0,826000000.0,418000000,0.0,0.16926345609065155,0.148171109733416,0.1601876675603217,2.7724358974358974,0.8410041841004184,0.0,1.3765677577240747,5.742651352929726
TRIP,Tripadvisor Inc,MA,2016,145443000.0,1480000000.0,151000000,120000000,950000000.0,2238000000.0,80000000.0,423000000.0,91000000.0,736000000.0,945000000.0,321000000,0.0,0.10053262316910785,0.09025702331141662,0.10202702702702703,2.2458628841607564,1.1324503311258278,0.0,0.8250654895732349,6.497390730389225
TRIP,Tripadvisor Inc,MA,2017,140445000.0,1556000000.0,110000000,-19000000,993000000.0,2272000000.0,7000000.0,372000000.0,230000000.0,909000000.0,926000000.0,238000000,0.0,0.08070432868672046,0.06875,0.07069408740359898,2.6693548387096775,2.1545454545454548,0.0,-0.13528427498308945,6.593328349175834
TRMB,Trimble Navigation LTD,CA,2009,239628000.0,1126259000.0,87621000,63446000,690078000.0,1753277000.0,445000.0,223245000.0,151038000.0,488722000.0,491367000.0,194631000,0.0,0.06928998738686731,0.06187757673169788,0.0777982684267118,3.0911241013236577,1.7288435420732473,0.0,0.2647687248568615,2.050540838299364
TRMB,Trimble Navigation LTD,CA,2010,240704000.0,1293937000.0,141087000,103660000,714370000.0,1866892000.0,1993000.0,251815000.0,151160000.0,481193000.0,536350000.0,124030000,0.0,0.1018164839550292,0.09168328078333719,0.10903699330029205,2.8368842205587437,1.08552169937698,0.0,0.43065341664450946,2.2282554506780112
TRMB,Trimble Navigation LTD,CA,2011,245450000.0,1644065000.0,167454000,150755000,733057000.0,2652475000.0,65918000.0,411323000.0,498518000.0,1063573000.0,685639000.0,241629000,0.0,0.10538975972086384,0.0777648469492481,0.10185363717371272,1.7821930696800325,3.3706928469908153,0.0,0.6141984110816867,2.793395803625993
TRMB,Trimble Navigation LTD,CA,2012,251132000.0,2040113000.0,229424000,191060000,815973000.0,3469104000.0,38092000.0,468670000.0,873066000.0,1555580000.0,868026000.0,340700000,0.0,0.11989606610630439,0.08122117817156055,0.11245651588907085,1.7410395374143854,3.9715025455052655,0.0,0.7607951196980074,3.4564531800009557
TRMB,Trimble Navigation LTD,CA,2013,256600000.0,2288100000.0,252900000,218900000,837017000.0,3700840000.0,106402000.0,576990000.0,652056000.0,1466858000.0,1081695000.0,414600000,0.0,0.11320592556251573,0.08451297269118178,0.11052838599711551,1.4506611899686304,2.9990431000395414,0.0,0.853078721745908,4.2154910366328915
TRMB,Trimble Navigation LTD,CA,2014,260100000.0,2395500000.0,266000000,214100000,902300000.0,3855900000.0,64400000.0,588300000.0,671000000.0,1502500000.0,1211000000.0,407100000,0.0,0.11302795954788816,0.08611758611758612,0.11104153621373408,1.5337412884582695,2.764661654135338,0.0,0.8231449442522107,4.6559015763168015
TRMB,Trimble Navigation LTD,CA,2015,255800000.0,2290400000.0,151800000,121100000,798400000.0,3680700000.0,118300000.0,660900000.0,611400000.0,1460100000.0,1148200000.0,357000000,0.0,0.06835990272899216,0.051452394671728297,0.06627663290254977,1.2080496292933878,4.806982872200264,0.0,0.4734167318217357,4.488663017982799
TRMB,Trimble Navigation LTD,CA,2016,250500000.0,2362200000.0,176700000,132400000,978700000.0,3673800000.0,130300000.0,688200000.0,489600000.0,1368100000.0,1177100000.0,413600000,0.0,0.07663616255367134,0.06039786710418376,0.07480314960629922,1.4221156640511479,3.508205998868138,0.0,0.5285429141716567,4.699001996007984
TRMB,Trimble Navigation LTD,CA,2017,252100000.0,2654200000.0,259100000,121100000,1317100000.0,4298200000.0,128400000.0,809200000.0,785500000.0,1932200000.0,1035900000.0,411900000,0.0,0.10950972104818259,0.07899631086313608,0.0976188682088765,1.6276569451309937,3.5272095715939793,0.0,0.48036493454978185,4.109083696945657
TRMB,Trimble Navigation LTD,CA,2018,250000000.0,3108400000.0,278000000,282800000,1089100000.0,5776400000.0,256200000.0,1055200000.0,1712300000.0,3101600000.0,1268300000.0,486700000,0.0,0.10393300433677284,0.059871212284366725,0.08943507914039377,1.0321266110689917,7.080935251798561,0.0,1.1312,5.0732
TRNS,Transcat Inc,NY,2015,6887000.0,122166000.0,6007000,4124000,26218000.0,76707000.0,0.0,15829000.0,19073000.0,37796000.0,22814000.0,10982000,0.0,0.1543779394001696,0.10359754415011038,0.04917080038635954,1.6563269947564596,3.1751290161478276,0.0,0.5988093509510672,3.3126179758966168
TRNS,Transcat Inc,NY,2016,6994000.0,143898000.0,7164000,4522000,35589000.0,92097000.0,1429000.0,19756000.0,25883000.0,48696000.0,27297000.0,7544000,0.0,0.16506532107555125,0.1013109329260532,0.04978526456239837,1.8014274144563678,3.812395309882747,0.0,0.6465541893051187,3.902916785816414
TRNS,Transcat Inc,NY,2017,7124000.0,155141000.0,7948000,5922000,40513000.0,96822000.0,2143000.0,21150000.0,20707000.0,45474000.0,33086000.0,9874000,0.0,0.15478694399002882,0.10711879026388851,0.05123081583849531,1.9155082742316785,2.874937091092099,0.0,0.8312745648512072,4.644300954519933
TRNS,Transcat Inc,NY,2018,7196000.0,160898000.0,9235000,7145000,45006000.0,105230000.0,1899000.0,22149000.0,19103000.0,45600000.0,40169000.0,12561000,0.0,0.15487170887137347,0.1145326917352912,0.057396611517856036,2.0319653257483408,2.274174336762317,0.0,0.9929127292940523,5.5821289605336295
TROV,Trover Solutions Inc,KY,2013,235761.0,259246.0,-11810938,-11810938,26068720.0,27155735.0,198166.0,2008866.0,322998.0,6763735.0,-67043410.0,-7317248,0.0,-0.5791946841898784,-0.5647609323964561,-45.558805150320545,12.976833696224636,-0.04412553854740411,0.0,-50.09708136629892,-284.3702308693974
TROV,Trover Solutions Inc,KY,2014,262507.0,280178.0,-14325484,-14325484,27719751.0,28896846.0,1898548.0,4488155.0,13053117.0,20547293.0,-81391909.0,-12727385,0.0,-1.7157186738020587,-0.6147955012480464,-51.12993882460436,6.176201802299609,-1.0437109838662344,0.0,-54.57181713249552,-310.0561470741733
TROV,Trover Solutions Inc,KY,2015,363840.0,312812.0,-27471094,-27471094,68381068.0,71445651.0,5225818.0,8201097.0,11246188.0,22744362.0,-108887243.0,-22119025,0.0,-0.5640732424967232,-0.4215084414559675,-87.81982149022416,8.338039167199218,-0.5996123052107062,0.0,-75.50322669305189,-299.27232574758136
TROV,Trover Solutions Inc,KY,2016,419011.0,381072.0,-39203719,-39203719,38950192.0,43950411.0,2360109.0,7797256.0,14176359.0,24182272.0,-148115202.0,-31039855,0.0,-1.9831770203558363,-1.0798552095605938,-102.87745885292018,4.99537170512293,-0.4218086554492445,0.0,-93.56250551894819,-353.48762204333536
TROV,Trovagene Inc,CA,2013,235761.0,259246.0,-11810938,-11810938,26068720.0,27155735.0,198166.0,2008866.0,322998.0,6763735.0,-67043410.0,-7317248,0.0,-0.5791946841898784,-0.5647609323964561,-45.558805150320545,12.976833696224636,-0.04412553854740411,0.0,-50.09708136629892,-284.3702308693974
